Dates,SP500,Cons Disc,Cons Staples,Energy,Financials,Health,Industrials,Info Tech,Materials,Telecom,Utilities
1/11/2006,0.003595829,0.004194679,0.002534939,0.005305854,0.004607023,-0.002168904,0.00101397,0.010965532,-0.008173653,0.007504956,-0.002763281
1/12/2006,-0.006289651,-0.008274083,-0.004745906,-0.008662484,-0.006819473,-0.000859826,-0.007998799,-0.007006089,-0.013967169,-0.005654247,-0.000230618
1/13/2006,0.001211835,0.000764082,0.00029728,0.014240016,0.000180057,-0.00181258,-0.003781368,-0.001102779,0.002161534,0.006634338,0.007582467
1/17/2006,-0.003634769,-0.006864405,-0.004435331,0.019840081,-0.009388042,-0.002770525,-0.005255053,-0.010510511,0.001825348,-0.009720761,0.010247936
1/18/2006,-0.00379795,-0.001974731,0.003146479,-0.01319529,-0.003477251,0.002543722,0.001001732,-0.013432992,-0.011002403,0.000741611,0.002074729
1/19/2006,0.00555272,0.007576426,0.001255825,0.020894881,-0.003196612,0.005271207,0.004452698,0.008756158,0.010214593,0.002468071,0.008853931
1/20/2006,-0.018488824,-0.018389163,-0.014270038,0.001856571,-0.021619565,-0.019457462,-0.023834325,-0.029056113,-0.015972242,-0.016841588,-0.007347737
1/23/2006,0.001862773,-3.39E-05,0.000502403,0.01110359,0.004160415,-0.00202667,0.00171934,-0.002862,0.012398584,-0.002698549,0.001240905
1/24/2006,0.002417472,0.010008677,0.003409664,-0.006386685,0.002714513,-0.003649133,0.004792689,0.002209385,0.011177001,0.004576954,0.007487867
1/25/2006,-0.001701542,-0.003964526,0.001233971,-0.018062274,0.002003265,-0.000486015,-0.002117569,0.001347447,0.00529634,0.014963182,-0.014237389
1/26/2006,0.007229794,0.004601415,0.002729332,-0.000147444,0.015956221,0.004826521,0.010686948,0.006175261,0.009901273,0.012797529,-0.008625493
1/27/2006,0.007836776,0.004346815,0.00791277,0.018680186,0.002240622,0.012318134,0.002553693,0.010613073,0.008880336,0.009928644,0.005859763
1/30/2006,0.001193109,-0.002237922,-0.004395611,0.023139578,-0.00249597,-0.004858752,0.001374571,0.004591646,0.002528548,-0.002714524,-0.006241457
1/31/2006,-0.003980858,-0.002980528,-0.005180498,-0.006739885,-0.004039523,0.000160053,-0.003899535,-0.007435865,0.001161789,-0.005694224,0.001106511
2/1/2006,0.001969235,0.003515413,0.00478295,-0.01928026,3.66E-05,0.00610856,0.008581779,0.00537191,0.003796436,0.010695289,0.002627822
2/2/2006,-0.008835104,-0.002911892,-0.002587924,-0.008234398,-0.007777276,-0.008878803,-0.009789127,-0.016596597,-0.015191997,-0.002226301,-0.013864111
2/3/2006,-0.005298033,-0.003592959,-0.005964398,-0.008579486,-0.004940383,-0.002685983,-0.002361412,-0.009838582,-0.008295766,0.004087772,-0.006111968
2/6/2006,0.000804064,-0.00084134,-0.002576674,0.015106996,0.002426983,-0.008889768,0.002792775,-0.004851844,0.017125578,-0.000420029,0.005301767
2/7/2006,-0.008101453,-0.006417423,-0.004432661,-0.037345473,-0.005752795,-0.00188042,-0.007938039,0.000869411,-0.026067393,-0.002764591,-0.004836254
2/8/2006,0.00904045,0.008435452,0.005336926,0.00224247,0.00688091,0.013089283,0.007564202,0.018762184,0.000494295,0.017125034,-0.001436029
2/9/2006,-0.001429712,-0.000705847,0.001605566,-0.01953989,0.002123319,0.000779477,0.004877639,-0.005635541,0.003494279,-0.001835678,0.00449526
2/10/2006,0.002555345,0.002485057,0.001336006,-0.004655914,0.004582057,-0.002179475,0.008180996,0.004258284,-0.001848391,0.013247566,-3.87E-05
2/13/2006,-0.003119444,-0.002216105,-0.00371182,-0.001621184,-0.00310762,-0.000413489,-0.000795206,-0.007802175,-0.008132308,-0.003280804,-0.000773635
2/14/2006,0.010105402,0.011297667,0.011922347,-0.009002777,0.012791244,0.009490015,0.011890276,0.012057979,0.023958391,0.025435165,-0.001084095
2/15/2006,0.003727283,0.005138502,0.006566272,-0.003123294,0.004662098,0.007279191,0.002215524,0.002816913,-0.001741631,0.006727889,0.001973723
2/16/2006,0.007382456,0.002905635,0.004691994,0.018671858,0.006512213,0.005183227,0.001595499,0.010633656,0.010284215,0.013153256,0.007242221
2/17/2006,-0.001653489,-0.00538871,-0.001277453,0.007075005,-0.003837255,-0.00044965,0.003601495,-0.010681947,-0.000280905,0.004364864,0.010120191
2/21/2006,-0.003274081,-0.006051355,-0.003546103,0.015841242,-0.002783554,-0.00624854,-0.004272974,-0.012546209,0.000120397,-0.002795797,0.002049726
2/22/2006,0.007583805,0.007045325,0.007732673,-0.01431807,0.018009455,0.009234924,0.009775739,0.009145017,0.00364518,-0.009451547,0.005671736
2/23/2006,-0.003521031,-0.00418133,0.001011304,-0.00379319,-0.003347701,-0.003886292,-0.003609511,-0.006307595,-0.002642433,0.000169563,-0.004534812
2/24/2006,0.001417058,-0.002330538,-0.002513836,0.01207281,0.00217372,0.000270057,0.001695316,0.000427086,0.002362505,-0.005667664,0.002798897
2/27/2006,0.003796194,0.009388806,0.004663533,-0.014290573,0.001209534,0.007733124,0.006283671,0.010030936,-0.008434462,0.005385043,0.009323376
2/28/2006,-0.010438385,-0.008455939,-0.012671453,-0.008553714,-0.009825192,-0.013532858,-0.012830658,-0.008938961,-0.01127618,-0.008116974,-0.007851427
3/1/2006,0.008491064,0.007134236,0.002665484,0.016047528,0.005049702,0.002238124,0.006658055,0.020237051,0.011800384,0.014934094,-0.002946066
3/2/2006,-0.001613744,-0.006168969,-0.00391841,0.013266473,-0.005642294,-0.003347738,-0.002140227,-0.001204452,0.005788263,0.001122335,-0.001324779
3/3/2006,-0.001462789,-0.001898134,0.002504285,0.000880702,-0.002517942,-0.00285896,0.003804767,-0.005023274,0.000681131,-0.009466993,-0.001099005
3/6/2006,-0.006954424,-0.0052469,-0.002438302,-0.028690103,-0.002524298,-0.005491202,-0.00558715,-0.006783929,-0.010670741,0.017622096,-0.021927509
3/7/2006,-0.001815894,-0.003860814,0.003951013,-0.011925101,0.00329834,0.001461187,0.001476262,-0.005372652,-0.009395469,-0.015472895,-0.002600176
3/8/2006,0.002315717,0.001714027,0.010265218,0.001072282,0.000701521,0.006639708,-0.000139177,0.000260582,-0.007094701,0.005015649,0.001669547
3/9/2006,-0.00487491,-0.004509818,0.002371478,-0.010656738,-0.005987718,-0.004838994,-0.002034192,-0.008841067,-0.002101144,0.002806783,-0.004900064
3/10/2006,0.007318898,0.00873192,0.008722676,0.003872279,0.008053445,0.004498985,0.010350709,0.004294879,0.017740818,0.011149009,0.005636884
3/13/2006,0.00229448,-0.000367887,0.000868097,0.016132678,8.97E-05,0.001155559,-0.000138043,0.002220999,0.000688552,0.000997341,0.005104025
3/14/2006,0.010334085,0.011242801,-0.00022499,0.018665679,0.011612999,0.005690301,0.010410037,0.012895069,0.017061493,0.006843672,0.009519495
3/15/2006,0.004334338,0.004422449,-0.003864864,0.004122002,0.001736573,0.002743239,0.013138439,0.007323062,0.012421046,-0.000110011,0.003889127
3/16/2006,0.001792038,0.003287638,0.000935378,0.014369059,0.003340613,2.25E-05,0.001912896,-0.008524549,0.002081411,0.002033247,0.006826483
3/17/2006,0.001476647,0.001672543,0.002093365,-0.009475024,0.002660959,0.003250577,0.005904155,0.004123358,0.001607182,-0.005228842,-0.004659717
3/20/2006,-0.001658229,-0.002756269,0.002538358,-0.017483327,0.000422282,0.001274926,-8.03E-05,0.003555183,-0.004435816,-0.006199854,-0.011918091
3/21/2006,-0.006020914,-0.005139028,-0.003858278,-0.001893523,-0.009029846,-0.007088569,-0.00555475,-0.005411525,-0.012231237,0.001220866,-0.009575732
3/22/2006,0.006020914,0.002803386,0.005557622,0.005403303,0.007233912,0.010458168,0.009214186,-6.18E-06,0.007143171,0.008614554,0.006843648
3/23/2006,-0.002581012,-0.000724829,-0.005364354,0.010832824,-0.004769569,-0.005226609,-0.006204888,-0.003758315,0.001935727,-0.000880136,-0.002276016
3/24/2006,0.000985712,-0.000230738,0.00032203,0.005709901,0,-0.001120348,-0.000107319,0.002772621,0.000512932,0.005652368,-0.001507334
3/27/2006,-0.001036288,-0.000890487,-0.003871222,0.0050441,-3.54E-05,-0.007629244,-0.001234999,0.000648903,0.006056334,0.001421775,-0.007648889
3/28/2006,-0.006454156,-0.004497511,-0.007592263,0.004351067,-0.009608273,-0.009009172,-0.004550419,-0.008845089,-0.004913049,-0.009664033,-0.004453132
3/29/2006,0.00762685,0.007364022,0.004484458,0.010318218,0.004370753,0.002208738,0.007501144,0.01583206,0.013151904,0.008187534,0.008071321
3/30/2006,-0.00197719,-0.003295547,-0.006146861,-0.000459192,-0.004853599,-0.002049181,0.00246121,0.003048834,0.003416152,-0.007635931,-0.010462307
3/31/2006,-0.004169441,-0.004035331,-0.004741593,-0.011400188,-0.000662056,-0.005370521,-0.000213778,-0.005279011,-0.006922058,-0.002374052,-0.007207451
4/3/2006,0.002304979,-0.002355948,0.002455355,0.004708857,0.001127023,4.58E-05,0.002402371,0.005688343,0.009399222,0.002429196,0.002250519
4/4/2006,0.006344189,0.004805551,0.00068642,0.0136119,0.010953363,0.001350996,0.006669614,0.003344283,0.003935342,0.006869102,0.011021232
4/5/2006,0.004394529,0.00672205,0.000849201,0.013987002,0.002754969,-0.003323519,-0.000317856,0.009480553,0.010952509,0.000383278,0.008892744
4/6/2006,-0.001677095,0.002951306,-0.002026211,0.000953109,-0.003037959,-0.0071196,0.000423785,0.001419145,0.0038773,-0.008300628,-0.014682378
4/7/2006,-0.01039116,-0.004857884,-0.008377047,-0.016729739,-0.010062665,-0.012471369,-0.008429892,-0.011070679,-0.013367651,-0.004425765,-0.015458825
4/10/2006,0.000878099,-0.001152282,0,0.014588468,0.001606856,-0.002813535,-0.000480808,-0.002356252,-0.000499971,-0.001109509,0.002149255
4/11/2006,-0.007598442,-0.007240299,-0.007616435,-0.005635955,-0.008491935,-0.010242219,-0.003023697,-0.007161846,-0.006716098,-0.015100114,-0.010551657
4/12/2006,0.001215961,-0.001693649,0.001295574,-0.006962209,0.001689797,0.005370188,0.007422472,-0.001112789,0.005676896,0.000394377,0.001886679
4/13/2006,0.000775807,0.003019997,-0.001062911,0.003550784,0.001830385,-0.000920582,-0.003917968,0.00345274,0.004227036,-0.004120459,-0.004945032
4/17/2006,-0.002943087,-0.006816206,-0.005832864,0.01509946,-0.0003407,-0.005636353,-0.006725552,-0.010808049,0.008172663,-0.005274064,-0.000403112
4/18/2006,0.017213159,0.014375869,0.008885693,0.024600029,0.017158874,0.009219488,0.022674177,0.019418818,0.026423996,0.015627522,0.020196256
4/19/2006,0.001839187,-0.00270039,0.001390591,0.014429914,0.001585401,-0.005095673,0.007227811,0.000539782,0.006939858,-0.011825128,0.001460921
4/20/2006,0.001199176,0.003620807,0.001223444,-0.008664202,0.0018816,0.00742254,0.002501826,0.002087492,-0.008942158,-0.010076656,0.008408033
4/21/2006,-0.000120354,-0.00649385,-0.000231348,0.020220076,-0.000720569,-0.002256276,0.001014581,-0.009318306,0.00820616,-0.002922387,0.00371
4/24/2006,-0.002405109,-0.0023508,0.002475943,-0.01393494,-0.000773871,-0.003582881,0.001299241,-0.003682925,-0.002432643,-0.002413101,0.007262873
4/25/2006,-0.004883209,-0.000497356,0.001120411,-0.010985784,-0.005947094,-0.006610067,-0.009523509,-0.001058679,-0.006033368,0.004877639,-0.01340158
4/26/2006,0.002910623,0.006413457,0.00862456,-0.013899729,0.006756127,0.001235301,0.005281748,0.004213235,-0.000519905,0.009060665,-0.008942877
4/27/2006,0.003574961,0.007779586,0.002315609,-0.01015526,0.014815603,-0.006048502,-0.002349809,0.008269647,-0.019163925,0.008248168,0.013560196
4/28/2006,0.000702427,-0.000523303,0.001594975,0.0112164,0.009619271,0.009579687,-0.001988592,-0.022860494,0.004947981,-0.004172076,0.003312875
5/1/2006,-0.004141396,-0.003506648,-9.76E-05,0.013013082,-0.015177736,-0.006360378,0.001387199,-0.007331878,0.007395067,0.000847099,-0.009382399
5/2/2006,0.006125593,0.000328246,0.005837918,0.022411593,0.006683763,-0.00128648,0.007919802,0.002001605,0.007563515,-0.001977681,0.017751945
5/3/2006,-0.003901984,0.001213572,-0.005090059,-0.014642708,-0.001056012,-0.00999062,0.000985579,-0.002720451,0.000519519,-0.004876122,-0.005727127
5/4/2006,0.003396287,0.005719998,0.000747299,-0.006391463,0.0023183,0.002501023,0.010444296,0.006038797,0.009819925,0.000908988,0.002558042
5/5/2006,0.010263961,0.01227685,0.00908524,0.010037791,0.014019603,0.008895111,0.010361729,0.005807016,0.006736744,0.001758816,0.020800964
5/8/2006,-0.00074383,0.000772375,0.005584634,-0.003611703,-0.004337587,-0.000380961,-0.001778863,0.000669836,0.003715039,0.006216114,-0.006275097
5/9/2006,0.000371984,0.003179755,0.002652988,0.006935367,0.001709957,-0.006091244,0.00170269,-0.00499993,0.008146463,0.001013514,-0.007928494
5/10/2006,-0.001290137,0.000865454,-0.003677709,0.006648528,0.000307482,0.000407239,-0.000304746,-0.011273401,-0.001262877,-0.007343006,0.006821518
5/11/2006,-0.01270707,-0.009787901,-0.011147382,-0.011491319,-0.015751339,-0.003502883,-0.007879377,-0.024149971,-0.013888102,-0.009913481,-0.009054349
5/12/2006,-0.011272412,-0.009035423,-0.008426514,-0.029168442,-0.009886655,-0.002767785,-0.013557258,-0.007756163,-0.020864146,-0.01157547,-0.009876337
5/15/2006,0.002630966,0.001728891,0.012048534,-0.017114674,0.005992488,0.013881799,0.00186664,-0.000463723,-0.012072127,0.003469415,0.004930996
5/16/2006,-0.001858227,-0.007951482,0.002933262,0.002457803,-0.001150287,0.003748433,-0.00015542,-0.010399469,-0.00200731,0.000634756,-0.004152846
5/17/2006,-0.01671074,-0.013128278,-0.010775931,-0.025650166,-0.020240432,-0.011096145,-0.01972595,-0.01060566,-0.026546322,-0.023581318,-0.017419036
5/18/2006,-0.006667555,-0.000899146,-0.005579043,-0.011716738,-0.008470689,-0.004680027,-0.0110789,-0.005166404,-0.01096073,-0.003609365,0.001542264
5/19/2006,0.0041271,0.007567496,0.000588736,0.006555196,0.004530202,-0.004363713,0.004531408,0.005830357,0.002908464,0.013424601,0.008459788
5/22/2006,-0.003919039,-0.008000707,0.002416722,-0.003767255,-0.002414747,-0.004479915,-0.001890033,-0.007023974,-0.019258035,-0.00828077,0.008116801
5/23/2006,-0.00434704,-0.006218884,0.00071736,9.34E-05,-0.004649126,-0.005426926,-0.003871059,-0.008312728,0.00151921,0.001060946,-0.014563364
5/24/2006,0.001618014,0.000301806,0.006627489,-0.010328924,0.000539617,0.004261284,-0.001981365,0.010324444,-0.006130932,0.000647802,0.004603317
5/25/2006,0.011428696,0.009211426,0.010212224,0.030635505,0.009093575,0.008757555,0.006837816,0.009964396,0.020685729,0.007039804,0.009065749
5/26/2006,0.005834907,0.004673293,0.001793263,0.004311296,0.007951481,0.005620421,0.004329529,0.004561125,0.01353063,0.011970624,0.010910043
5/30/2006,-0.015903367,-0.01479041,-0.014859019,-0.017951558,-0.01478184,-0.01513151,-0.012079019,-0.020670776,-0.022746556,-0.017657287,-0.010054611
5/31/2006,0.008463683,0.010249994,0.004374248,0.019918342,0.007257938,0.007895989,0.007989034,0.002596533,0.012046673,0.009537535,0.01462302
6/1/2006,0.012251577,0.015981887,0.005288288,0.004465509,0.012743084,0.014205022,0.009983003,0.016362816,0.011010575,0.025357115,0.011425214
6/2/2006,0.001951896,-0.004160326,-0.002060396,0.012706011,0.003931623,0.003300686,0.000210765,-0.003291999,0.007967245,-0.00267205,0.011108924
6/5/2006,-0.017918257,-0.015448793,-0.014117882,-0.029988452,-0.016193899,-0.014831362,-0.020223674,-0.01857167,-0.029436309,-0.009782407,-0.0089906
6/6/2006,-0.00108911,-0.004946204,0.002643993,0.001141868,-0.002566984,0.001394566,-0.00296129,-0.00176455,-0.007966265,0.009042067,-0.000113368
6/7/2006,-0.005912219,0.00056939,-0.002186507,-0.033503031,0.003385606,0.004937453,-0.008420133,-0.012607408,-0.023058341,-0.004224715,-0.004659188
6/8/2006,0.001470911,-0.000669905,0.006058256,0.009019312,0.003303264,0.001863177,0.000353391,-0.006306026,-0.000777844,-0.00372568,0.005490254
6/9/2006,-0.004482064,-0.003692518,-0.000454723,-0.009438145,-0.002858641,-0.006896744,-0.007995349,-0.00511298,-0.006574375,-0.00017229,0.006698806
6/12/2006,-0.012751041,-0.013032257,-0.005146256,-0.018468686,-0.012614795,-0.010410848,-0.012904828,-0.019803356,-0.018053735,-0.006164502,0.002622117
6/13/2006,-0.010067423,-0.008073388,-0.003893538,-0.028209117,-0.019345003,-0.002820602,-0.003781564,-0.002053901,-0.019155563,0.004324892,-0.012914579
6/14/2006,0.005208916,0.005719683,0.004187392,0.023504049,-0.005892009,0.002456317,0.009316838,0.010354943,0.015707574,0.00183961,-0.005929322
6/15/2006,0.021032983,0.020919639,0.008095894,0.034759965,0.02180988,0.013055362,0.021110332,0.025991097,0.031510422,0.019902852,0.013630379
6/16/2006,-0.003680011,-0.003719283,0.000776875,-0.00600353,-0.006926089,-0.002857111,-0.001893428,-0.004321155,-0.006387443,0.003765213,-0.000376124
6/19/2006,-0.009154008,-0.004609621,-0.004020367,-0.031820779,-0.006241807,-0.009202852,-0.008292034,-0.003640026,-0.018782815,-0.007262114,-0.012911222
6/20/2006,5.29E-06,-0.003310478,0.007154102,-0.005881678,0.002924994,-0.00240522,-0.000163814,-0.001730783,0.002842098,-0.000169515,0.002435962
6/21/2006,0.009724618,0.009362544,0.004152389,0.019067487,0.007583302,0.004683622,0.010268202,0.016552639,0.023714896,-0.001243992,-0.000950842
6/22/2006,-0.005058254,-0.007064314,-0.001253556,0.004235255,-0.003757185,-0.005754468,-0.005202418,-0.013277796,-0.004084139,-0.006072491,-0.004500217
6/23/2006,-0.000873615,-0.002399744,-0.004836067,0.014967628,-0.00581784,0.00036519,0.000923236,-0.005192376,0.00681121,0.001592629,0.000649586
6/26/2006,0.004853104,0.005702636,0.005639809,0.011347186,0.007779872,-0.001900446,0.00317052,0.004052171,0.003368031,-0.001706485,0.004535328
6/27/2006,-0.009116332,-0.01314115,-0.004670723,0.005076627,-0.009793897,-0.013059246,-0.010689762,-0.01482289,-0.013417546,-0.003021925,-0.004000691
6/28/2006,0.00566275,0.001532985,0.003480955,0.019578106,0.005173355,0.002640314,0.003875656,0.005592152,0.003770187,0.006091505,0.004836907
6/29/2006,0.021378894,0.020918658,0.015452705,0.026233375,0.021661757,0.016594342,0.020304582,0.026509277,0.038082644,0.014872676,0.01294773
6/30/2006,-0.002086495,0.001032869,-0.005273034,-0.002100617,-0.0044706,0.00495643,-0.001041569,-0.009539893,0.00467465,0.005854328,0.002808938
7/3/2006,0.007941442,0.000732357,0.005146299,0.012150775,0.011723965,0.00334678,0.005170449,0.011846356,0.013816944,0.002775775,0.009602932
7/5/2006,-0.007157852,-0.008488221,-0.006740027,0.004409201,-0.007628128,-0.002719911,-0.007149748,-0.017315223,-0.012994269,-0.004946241,-0.004938832
7/6/2006,0.002753157,0.000603905,0.011481619,0.001208692,0.002922989,0.004233116,0.001899133,0.000597109,0.001017613,0.002837355,-0.003916381
7/7/2006,-0.006780736,-0.007338618,-0.001546449,-0.012631747,-0.004369818,0.00136712,-0.014915202,-0.012891264,-0.00998593,-0.003729167,0.007112697
7/10/2006,0.001478663,0.000641751,0.006516732,0.003504242,0.005277057,0.004376584,0.003384831,-0.012370337,0.003037777,-0.003855076,0.005144634
7/11/2006,0.004150271,-0.00037149,0.005819609,0.017565049,0.001297167,0.002740544,0.002214242,0.006068186,-0.001182453,-0.00454457,0.006513003
7/12/2006,-0.010883954,-0.016552384,-0.009308807,-0.001685301,-0.010729851,-0.00635044,-0.010111913,-0.022171497,-0.007243397,-0.006374658,-0.007140784
7/13/2006,-0.013030404,-0.016865909,-0.006920005,-0.006804765,-0.014099507,-0.008031399,-0.017647517,-0.016190676,-0.028528467,-0.019313782,-0.001959734
7/14/2006,-0.004912639,-0.01325454,-0.00862994,0.012007871,-0.00437861,-0.007147647,-0.015736472,-0.003310207,0.00122549,0.000634463,0.000370055
7/17/2006,-0.001383056,0.006139318,0.002012877,-0.027819035,0.000548376,0.003761912,-0.002171615,0.003581201,-0.012116382,0.005405419,0.003066184
7/18/2006,0.001938919,-0.006599519,0.004712784,0.002753135,0.002044617,0.000895916,0.004029253,0.003362708,0.003753278,0.004177761,0.00261544
7/19/2006,0.018489235,0.019877607,0.011434472,0.007175711,0.026632733,0.02410389,0.019933845,0.012242938,0.02656749,0.016651005,0.01319343
7/20/2006,-0.008515219,-0.012820912,0.001819951,-0.018610727,-0.003130227,0.000614106,-0.018669249,-0.013738671,-0.025538831,-0.006593245,0.004528091
7/21/2006,-0.007088499,-0.008084061,-0.003737618,-0.014311773,-0.005806128,0.002664625,-0.009707992,-0.01346631,-0.01595988,-0.004817375,0.002959329
7/24/2006,0.016517709,0.020592523,0.008304264,0.028987537,0.012021409,0.020003931,0.016007093,0.016595761,0.015466256,0.017793262,0.008254129
7/25/2006,0.006302444,0.009400125,0.004110875,0.015334441,0.002281067,0.008527317,-0.003466596,0.005690408,0.014298213,0.023387718,0.004350779
7/26/2006,-0.000371456,-0.011485631,-0.003892449,0.016439673,-0.000901195,0.003449973,-0.012937593,0.000203887,-0.001623772,0.013968069,0.003693973
7/27/2006,-0.003950081,-0.002543245,-0.005694634,-0.003379802,-0.004535959,-0.003610195,-0.000709492,-0.005278615,-0.021145041,0.010535702,-0.007223074
7/28/2006,0.012121111,0.012617589,0.009151881,-0.000326576,0.018353013,0.006184199,0.011993428,0.020379436,0.016502772,0.010215242,0.005271231
7/31/2006,-0.001469967,-0.000378977,-0.004581088,0.013065384,-0.003020966,-0.004903144,-0.005626052,-0.002230334,0.005454485,-0.005015188,-0.003558596
8/1/2006,-0.004505287,-0.009556198,-0.005386965,0.003675261,-0.002451411,0.000959715,-0.006083518,-0.015697347,-0.008111072,-0.008130342,0.010638021
8/2/2006,0.006139019,0.00886678,0.008910346,0.002583217,0.001629107,0.006011495,0.005349801,0.008776618,0.014948083,0.021901189,-0.000811588
8/3/2006,0.001651503,0.006872879,0.002517993,-0.006190609,0.004017613,-0.008389617,0.008041431,0.007987221,0.006069516,-0.01244862,-0.004457817
8/4/2006,-0.000695037,0.000787361,0.000589723,-0.005734185,0.002611513,0.000274688,-0.002018334,-0.003057277,-0.004659391,-0.000370047,-0.000815878
8/7/2006,-0.002774736,-0.003874313,-0.00229878,0.007734254,-0.003832557,-0.003209393,-0.005232963,-0.003923963,0.0038977,-0.010310465,-0.010416389
8/8/2006,-0.003291529,-0.010081566,0.00449941,-0.002577103,-0.005249999,0.00025254,-0.008896755,-0.00244731,-0.009347745,-0.001817988,0.008462674
8/9/2006,-0.004081933,-0.012887181,-0.005993341,0.005147581,-0.012287206,0.000550775,-0.013005053,0.009261855,0.000768842,-0.004667015,0.000888526
8/10/2006,0.004796617,0.013615627,0.010040992,-0.003298853,0.005244055,0.000252337,0.007525744,0.005773782,0.002141545,-0.000430246,-0.000497477
8/11/2006,-0.003851962,-0.001075511,-0.001728289,-6.78E-05,-0.003221128,-0.005773781,-0.005308097,-0.008422143,-0.010753883,0.000860308,-0.001565113
8/14/2006,0.001222081,0.002842388,0.002529694,-0.015300322,0.000584821,0.002005048,0.003474968,0.011330813,-0.002042067,-0.006037754,0.004723439
8/15/2006,0.01369604,0.014603816,0.005500006,0.000722456,0.016969508,0.00889343,0.016970518,0.026241026,0.018350625,0.00957872,0.007799718
8/16/2006,0.007873319,0.010519269,-0.000367771,-0.00781989,0.005350579,0.007592844,0.021554181,0.021048336,0.017270624,-0.002412934,-0.009750316
8/17/2006,0.001627676,0.005252007,-0.001196191,-0.002741915,0.002958301,0.002465479,0.002397059,0.0029506,-0.004230342,0.001984394,-0.002915247
8/18/2006,0.003714067,-0.001545803,0.006668119,0.014868495,0.001398252,0.001963507,-0.002838523,0.006258685,0.000514923,0.003369798,0.011610339
8/21/2006,-0.003678821,-0.009562984,-3.05E-05,0.00742014,-0.003802286,-0.00341039,-0.008091152,-0.009214144,-0.000871563,5.34E-05,0.001230986
8/22/2006,0.001001457,-0.001733132,0.000548613,0.0050009,-0.000883507,0.002959351,0.000361618,0.000191027,0.004705333,-0.000694389,0.006621265
8/23/2006,-0.004410901,-0.008367964,-0.001585705,-0.014391923,-0.00109247,0.000202993,-0.005577881,-0.004945636,-0.001974334,-0.000427556,-0.009789724
8/24/2006,0.002391863,-0.004675476,0.00326016,0.011021181,0.002408784,0.007190881,-0.005159276,0.004000775,-0.008534338,0.001442269,0.003098158
8/25/2006,-0.00064534,-0.001724436,-0.000973888,0.00357364,-0.005014716,-0.000694359,-0.000590526,0.002382616,0.003064862,0.002132879,-0.00059776
8/28/2006,0.005156116,0.010746331,0.005586946,-0.012778041,0.006208292,0.007122235,0.005861665,0.009437452,-0.001471554,0.009753072,0.008022323
8/29/2006,0.002075053,0.006738845,0.004079357,-0.005942482,-0.002665883,0.003420249,0.001564771,0.007394521,0.005398338,0.008613499,0.001150768
8/30/2006,0.00044052,0.001017087,0.002078596,-0.016027292,0.001731902,0.000531974,0.001367169,0.008914569,-0.000277145,0.001463211,-0.006889464
8/31/2006,-0.000330372,0.003011286,-0.000963449,-0.007484749,0.000899405,-0.001596771,0.002200282,-0.00345505,0.005055702,-0.001986306,0.012311604
9/1/2006,0.00551689,0.010251329,0.005467285,0.010805038,0.002003455,0.005069804,0.006212578,0.00328895,0.010932068,0.010824419,-0.001352781
9/5/2006,0.001756014,0.000434615,-0.003360944,0.01017158,0.003186883,-0.003694654,0.002126691,0.004390579,0.004587877,0.003049177,-0.009205728
9/6/2006,-0.009779272,-0.009807952,-0.00144387,-0.030064932,-0.003290412,-0.005890935,-0.007254836,-0.018340158,-0.01103863,-0.00553674,-0.004599646
9/7/2006,-0.004774431,0.000236251,-0.004404629,0.001049458,-0.007464983,-0.005858562,-0.005433963,-0.006463486,-0.011399843,-0.005254545,-0.000175979
9/8/2006,0.003780171,0.010440365,0.005908615,-0.01895213,0.005565057,0.006839085,0.001730925,0.010533882,0.002614898,0.000469349,0.001617839
9/11/2006,0.000527382,0.007983012,0.006322024,-0.031715385,0.001468442,0.006903238,0.003119258,0.008622789,-0.027234121,0.004421909,-0.003026786
9/12/2006,0.010405183,0.023767773,0.001402797,-0.006379008,0.01207997,0.011480728,0.009465103,0.018628404,0.011240162,0.010790264,-0.006684257
9/13/2006,0.004051771,0.003262224,-0.005983026,0.016834723,0.006917737,-0.00225494,0.010276456,0.000213193,0.008328043,0.001385504,0.00283477
9/14/2006,-0.001302512,-0.001096987,0.002995988,-0.017098263,0.00121881,-0.001008706,-0.003605281,0.002524943,-0.004796172,0.008222093,-0.005464107
9/15/2006,0.00271701,0.003029915,0.001255643,0,0.004877276,0.001972603,0.003823365,0.003530594,0.002800562,-0.004741157,0.002593851
9/18/2006,0.001007721,-0.005324568,-0.003981624,0.025226965,-0.001904201,-0.001029652,0.002042234,0.000258037,0.010887381,-0.007385785,-0.004730832
9/19/2006,-0.002169836,0.001681107,0.003114801,-0.016510638,0.00161796,0.001226698,-0.00307856,-0.007320979,-0.011406892,0.000771903,0.003736726
9/20/2006,0.005226299,0.008843781,0.005546624,-0.023777595,0.007181721,0.005501597,0.004600713,0.016333193,0.00550109,0.015871324,-0.001991183
9/21/2006,-0.005186716,-0.007133248,-0.008751419,0.01447747,-0.005062114,-0.006662541,-0.010457005,-0.010529355,-0.006781039,0.002679815,-0.002494567
9/22/2006,-0.00247203,-0.001096987,0.00011999,-0.004569149,-0.000252099,-0.006376311,-0.002555754,-0.007079149,-0.002003206,0.010148291,-0.001142449
9/25/2006,0.00878039,0.017186898,-0.006832334,0.001493878,0.010101265,0.003874609,0.011517807,0.016023919,0.005838148,0.013060397,0.013941092
